conveyable,1,0,0
conveyance,0,1,0
conveyer,0,1,0
conveyor,0,1,0
-convict,1,0,0
convict,0,1,0
convict,0,0,1
conviction,0,1,0
convince,0,0,1
convincingly,1,0,0
convivial,1,0,0
conviviality,0,1,0
convivially,1,0,0
convocation,0,1,0
convoke,0,0,1
convoluted,1,0,0
convolution,0,1,0
convoy,0,1,0
convoy,0,0,1
convulse,0,0,1
convulsion,0,1,0
convulsive,1,0,0
convulsively,1,0,0
cony,0,1,0
coo,1,0,0
coo,0,1,0
coo,0,0,1
cook,0,1,0
cook,0,0,1
cookbook,0,1,0
cooker,0,1,0
cookery,0,1,0
cookie,0,1,0
cooking,0,1,0
cookout,0,1,0
cookware,0,1,0
cooky,0,1,0
cool,1,0,0
cool,0,1,0
cool,0,0,1
coolant,0,1,0
cooler,0,1,0
coolie,0,1,0
coolly,1,0,0
coolness,0,1,0
coon,0,1,0
coonskin,1,0,0
coonskin,0,1,0
coop,0,1,0
coop,0,0,1
cooper,0,1,0
cooper,0,0,1
cooperage,0,1,0
cooperate,0,0,1
cooperation,0,1,0
cooperative,1,0,0
cooperative,0,1,0
cooperatively,1,0,0
cooperativeness,0,1,0
cooperator,0,1,0
coordinate,1,0,0
coordinate,0,1,0
coordinate,0,0,1
coordinately,1,0,0
coordination,0,1,0
coordinator,0,1,0
coot,0,1,0
cootie,0,1,0
cop,0,1,0
cop,0,0,1
copacetic,1,0,0
copay,0,1,0
cope,0,1,0
cope,0,0,1
copier,0,1,0
copilot,0,1,0
coping,0,1,0
copious,1,0,0
copiously,1,0,0
copiousness,0,1,0
copper,1,0,0
copper,0,1,0
-copper,0,0,1
copperhead,0,1,0
copperplate,0,1,0
coppery,1,0,0
coppice,0,1,0
copra,0,1,0
copse,0,1,0
copter,0,1,0
copula,0,1,0
copulate,0,0,1
copulation,0,1,0
copulative,1,0,0
copulative,0,1,0
copy,0,1,0
copy,0,0,1
copybook,0,1,0
copycat,1,0,0
copycat,0,1,0
copycat,0,0,1
copyist,0,1,0
copyright,1,0,0
copyright,0,1,0
copyright,0,0,1
copywriter,0,1,0
coquetry,0,1,0
coquette,0,1,0
coquette,0,0,1
coquettish,1,0,0
coquettishly,1,0,0
coracle,0,1,0
coral,1,0,0
coral,0,1,0
corbel,0,1,0
-corbel,0,0,1
cord,0,1,0
cord,0,0,1
cordage,0,1,0
cordial,1,0,0
cordial,0,1,0
cordiality,0,1,0
cordially,1,0,0
cordillera,0,1,0
cordite,0,1,0
cordless,1,0,0
cordon,0,1,0
cordon,0,0,1
cordovan,0,1,0
corduroy,1,0,0
corduroy,0,1,0
-corduroy,0,0,1
corduroys,0,1,0
core,0,1,0
core,0,0,1
corer,0,1,0
corespondent,0,1,0
corgi,0,1,0
coriander,0,1,0
cork,1,0,0
cork,0,1,0
cork,0,0,1
corker,0,1,0
corkscrew,1,0,0
corkscrew,0,1,0
corkscrew,0,0,1
corm,0,1,0
cormorant,0,1,0
corn,0,1,0
corn,0,0,1
cornball,1,0,0
cornball,0,1,0
cornbread,0,1,0
corncob,0,1,0
cornea,0,1,0
corneal,1,0,0
corner,1,0,0
corner,0,1,0
corner,0,0,1
cornerstone,0,1,0
cornet,0,1,0
cornflakes,0,1,0
cornflower,0,1,0
cornice,0,1,0
-cornice,0,0,1
cornily,1,0,0
corniness,0,1,0
cornmeal,0,1,0
cornrow,0,1,0
cornrow,0,0,1
cornstalk,0,1,0
cornstarch,0,1,0
cornucopia,0,1,0
corny,1,0,0
corolla,0,1,0
corollary,0,1,0
corona,0,1,0
coronal,1,0,0
coronal,0,1,0
coronary,1,0,0
coronary,0,1,0
coronation,0,1,0
coroner,0,1,0
coronet,0,1,0
corporal,1,0,0
corporal,0,1,0
corporate,1,0,0
corporately,1,0,0
corporation,0,1,0
corporeal,1,0,0
corporeality,0,1,0
corporeally,1,0,0
corps,0,1,0
corpse,0,1,0
corpsman,0,1,0
corpulence,0,1,0
corpulent,1,0,0
corpus,0,1,0
corpuscle,0,1,0
corpuscular,1,0,0
corral,0,1,0
corral,0,0,1
correct,1,0,0
correct,0,0,1
correctable,1,0,0
correction,0,1,0
correctional,1,0,0
corrective,1,0,0
corrective,0,1,0
correctly,1,0,0
correctness,0,1,0
correlate,1,0,0
correlate,0,1,0
correlate,0,0,1
correlation,0,1,0
correlative,1,0,0
correlative,0,1,0
correspond,0,0,1
correspondence,0,1,0
correspondent,1,0,0
correspondent,0,1,0
correspondingly,1,0,0
corridor,0,1,0
-corroborate,1,0,0
corroborate,0,0,1
corroboration,0,1,0
corroborative,1,0,0
corroborator,0,1,0
corroboratory,1,0,0
corrode,0,0,1
corrosion,0,1,0
corrosive,1,0,0
corrosive,0,1,0
corrosively,1,0,0
-corrugate,1,0,0
corrugate,0,0,1
corrugation,0,1,0
corrupt,1,0,0
corrupt,0,0,1
corruptibility,0,1,0
corruptible,1,0,0
corruption,0,1,0
corruptly,1,0,0
corruptness,0,1,0
corsage,0,1,0
corsair,0,1,0
corset,0,1,0
corset,0,0,1
cortege,0,1,0
cortex,0,1,0
cortical,1,0,0
cortisone,0,1,0
corundum,0,1,0
coruscate,0,0,1
coruscation,0,1,0
corvette,0,1,0
cos,1,0,0
cos,0,1,0
cosign,0,0,1
cosignatory,1,0,0
cosignatory,0,1,0
cosigner,0,1,0
cosily,1,0,0
cosine,0,1,0
cosiness,0,1,0
cosmetic,1,0,0
cosmetic,0,1,0
cosmetically,1,0,0
cosmetician,0,1,0
cosmetologist,0,1,0
cosmetology,0,1,0
cosmic,1,0,0
cosmically,1,0,0
cosmogonist,0,1,0
cosmogony,0,1,0
cosmological,1,0,0
cosmologist,0,1,0
cosmology,0,1,0
cosmonaut,0,1,0
cosmopolitan,1,0,0
cosmopolitan,0,1,0
cosmopolitanism,0,1,0
cosmos,0,1,0
+cosplay,0,1,0
cosponsor,0,1,0
cosponsor,0,0,1
-cosset,0,1,0
cosset,0,0,1
cost,0,1,0
cost,1,0,0
cost,1,0,0
costar,0,1,0
costar,0,0,1
costliness,0,1,0
costly,1,0,0
costume,1,0,0
costume,0,1,0
costume,0,0,1
costumer,0,1,0
cosy,1,0,0
cosy,0,1,0
-cosy,0,0,1
cot,0,1,0
cotangent,0,1,0
cote,0,1,0
-cote,0,0,1
coterie,0,1,0
coterminous,1,0,0
cotillion,0,1,0
cottage,0,1,0
cottager,0,1,0
cottar,0,1,0
cotter,0,1,0
-cotter,0,0,1
cotton,0,1,0
cotton,0,0,1
cottonmouth,0,1,0
cottonseed,0,1,0
cottontail,0,1,0
cottonwood,0,1,0
cottony,1,0,0
cotyledon,0,1,0
couch,0,1,0
couch,0,0,1
cougar,0,1,0
cough,0,1,0
cough,0,0,1
coulee,0,1,0
coulomb,0,1,0
council,0,1,0
councillor,0,1,0
councilman,0,1,0
councilor,0,1,0
councilperson,0,1,0
councilwoman,0,1,0
counsel,0,1,0
counsel,0,0,1
counsellor,0,1,0
counselor,0,1,0
count,0,1,0
count,0,0,1
countable,1,0,0
countdown,0,1,0
countenance,0,1,0
countenance,0,0,1
counter,1,0,0
counter,0,1,0
counter,0,0,1
counteract,0,0,1
counteraction,0,1,0
counteractive,1,0,0
counterattack,0,1,0
counterattack,0,0,1
counterbalance,0,1,0
counterbalance,0,0,1
counterclaim,0,1,0
counterclaim,0,0,1
counterclockwise,1,0,0
counterculture,0,1,0
counterespionage,0,1,0
counterfeit,1,0,0
counterfeit,0,1,0
counterfeit,0,0,1
counterfeiter,0,1,0
counterfoil,0,1,0
counterinsurgency,0,1,0
counterintelligence,0,1,0
counterman,0,1,0
countermand,0,1,0
countermand,0,0,1
countermeasure,0,1,0
counteroffensive,0,1,0
counteroffer,0,1,0
counteroffer,0,0,1
counterpane,0,1,0
counterpart,0,1,0
counterpoint,0,1,0
-counterpoint,0,0,1
counterpoise,0,1,0
counterpoise,0,0,1
counterproductive,1,0,0
counterrevolution,0,1,0
counterrevolutionary,1,0,0
counterrevolutionary,0,1,0
countersign,0,1,0
countersign,0,0,1
countersignature,0,1,0
countersink,0,1,0
countersink,0,0,1
counterspy,0,1,0
countertenor,0,1,0
countervail,0,0,1
counterweight,0,1,0
-counterweight,0,0,1
countess,0,1,0
countless,1,0,0
countrified,1,0,0
country,1,0,0
country,0,1,0
countryman,0,1,0
countryside,0,1,0
countrywoman,0,1,0
county,1,0,0
county,0,1,0
coup,0,1,0
-coup,0,0,1
coupe,0,1,0
couple,0,1,0
couple,0,0,1
couplet,0,1,0
coupling,0,1,0
coupon,0,1,0
courage,0,1,0
courageous,1,0,0
courageously,1,0,0
courageousness,0,1,0
courier,0,1,0
courier,0,0,1
course,0,1,0
course,0,0,1
courser,0,1,0
court,0,1,0
court,0,0,1
courteous,1,0,0
courteously,1,0,0
courteousness,0,1,0
courtesan,0,1,0
courtesy,0,1,0
-courtesy,0,0,1
courthouse,0,1,0
courtier,0,1,0
courtliness,0,1,0
courtly,1,0,0
courtroom,0,1,0
courtship,0,1,0
courtyard,0,1,0
couscous,0,1,0
cousin,0,1,0
couture,0,1,0
couturier,0,1,0
cove,0,1,0
-cove,0,0,1
coven,0,1,0
covenant,0,1,0
covenant,0,0,1
cover,0,1,0
cover,0,0,1
coverage,0,1,0
coverall,0,1,0
covering,0,1,0
coverlet,0,1,0
covert,1,0,0
covert,0,1,0
covertly,1,0,0
covertness,0,1,0
coverup,0,1,0
covet,0,0,1
covetous,1,0,0
covetously,1,0,0
covetousness,0,1,0
covey,0,1,0
cow,0,1,0
cow,0,0,1
coward,1,0,0
coward,0,1,0
cowardice,0,1,0
cowardliness,0,1,0
cowardly,1,0,0
cowbell,0,1,0
cowbird,0,1,0
cowboy,0,1,0
cowcatcher,0,1,0
cower,0,0,1
cowgirl,0,1,0
cowhand,0,1,0
cowherd,0,1,0
cowhide,0,1,0
-cowhide,0,0,1
cowl,0,1,0
-cowl,0,0,1
cowlick,0,1,0
cowling,0,1,0
cowman,0,1,0
coworker,0,1,0
cowpoke,0,1,0
cowpox,0,1,0
cowpuncher,0,1,0
cowrie,0,1,0
cowslip,0,1,0
coxcomb,0,1,0
coxswain,0,1,0
coy,1,0,0
-coy,0,0,1
coyly,1,0,0
coyness,0,1,0
coyote,0,1,0
coypu,0,1,0
cozen,0,0,1
cozenage,0,1,0
cozily,1,0,0
coziness,0,1,0
cozy,1,0,0
cozy,0,1,0
-cozy,0,0,1
crab,0,1,0
crab,0,0,1
crabber,0,1,0
crabbily,1,0,0
crabbiness,0,1,0
crabby,1,0,0
crabgrass,0,1,0
crablike,1,0,0
crack,1,0,0
crack,0,1,0
crack,0,0,1
crackdown,0,1,0
cracker,0,1,0
crackerjack,1,0,0
crackerjack,0,1,0
crackhead,0,1,0
crackle,0,1,0
crackle,0,0,1
crackling,0,1,0
crackly,1,0,0
crackpot,1,0,0
crackpot,0,1,0
crackup,0,1,0
cradle,0,1,0
cradle,0,0,1
craft,1,0,0
craft,0,1,0
craft,0,0,1
craftily,1,0,0
craftiness,0,1,0
craftsman,0,1,0
craftsmanship,0,1,0
craftswoman,0,1,0
crafty,1,0,0
crag,0,1,0
cragginess,0,1,0
craggy,1,0,0
-cram,0,1,0
cram,0,0,1
cramp,0,1,0
cramp,0,0,1
cramping,0,1,0
crampon,0,1,0
cranberry,0,1,0
crane,0,1,0
crane,0,0,1
cranial,1,0,0
cranium,0,1,0
crank,1,0,0
crank,0,1,0
crank,0,0,1
crankcase,0,1,0
crankily,1,0,0
crankiness,0,1,0
crankshaft,0,1,0
cranky,1,0,0
crannied,1,0,0
cranny,0,1,0
crap,1,0,0
crap,0,1,0
crap,0,0,1
crape,0,1,0
-crape,0,0,1
crappie,0,1,0
crappy,1,0,0
craps,0,1,0
crapshooter,0,1,0
crash,1,0,0
crash,0,1,0
crash,0,0,1
crass,1,0,0
crassly,1,0,0
crassness,0,1,0
crate,0,1,0
crate,0,0,1
crater,0,1,0
crater,0,0,1
cravat,0,1,0
crave,0,0,1
craven,1,0,0
craven,0,1,0
-craven,0,0,1
cravenly,1,0,0
cravenness,0,1,0
craving,0,1,0
craw,0,1,0
crawdad,0,1,0
crawfish,0,1,0
-crawfish,0,0,1
crawl,0,1,0
crawl,0,0,1
crawler,0,1,0
crawlspace,0,1,0
crawly,1,0,0
crawly,0,1,0
crayfish,0,1,0
crayon,0,1,0
crayon,0,0,1
craze,0,1,0
craze,0,0,1
crazily,1,0,0
craziness,0,1,0
crazy,1,0,0
crazy,0,1,0
creak,0,1,0
creak,0,0,1
creakily,1,0,0
creakiness,0,1,0
creaky,1,0,0
cream,1,0,0
cream,0,1,0
cream,0,0,1
creamer,0,1,0
creamery,0,1,0
creamily,1,0,0
creaminess,0,1,0
creamy,1,0,0
crease,0,1,0
crease,0,0,1
create,0,0,1
creation,0,1,0
creationism,0,1,0
creationist,1,0,0
creationist,0,1,0
creative,1,0,0
creative,0,1,0
creatively,1,0,0
creativeness,0,1,0
creativity,0,1,0
creator,0,1,0
creature,0,1,0
creche,0,1,0
credence,0,1,0
-credential,1,0,0
credential,0,1,0
-credential,0,0,1
credenza,0,1,0
credibility,0,1,0
credible,1,0,0
credibly,1,0,0
credit,0,1,0
credit,0,0,1
creditable,1,0,0
creditably,1,0,0
creditor,0,1,0
credo,0,1,0
credulity,0,1,0
credulous,1,0,0
credulously,1,0,0
credulousness,0,1,0
creed,0,1,0
creek,0,1,0
creel,0,1,0
creep,0,1,0
creep,0,0,1
creeper,0,1,0
creepily,1,0,0
creepiness,0,1,0
creepy,1,0,0
cremains,0,1,0
cremate,0,0,1
cremation,0,1,0
crematorium,0,1,0
crematory,1,0,0
crematory,0,1,0
creme,0,1,0
-crenelate,1,0,0
crenelate,0,0,1
crenelation,0,1,0
-crenellate,1,0,0
crenellate,0,0,1
crenellation,0,1,0
creole,1,0,0
creole,0,1,0
creosote,0,1,0
creosote,0,0,1
crepe,0,1,0
-crepe,0,0,1
crescendo,1,0,0
crescendo,0,1,0
-crescendo,0,0,1
crescent,1,0,0
crescent,0,1,0
cress,0,1,0
crest,0,1,0
crest,0,0,1
crestfallen,1,0,0
crestless,1,0,0
cretaceous,1,0,0
cretin,0,1,0
cretinism,0,1,0
cretinous,1,0,0
cretonne,0,1,0
crevasse,0,1,0
-crevasse,0,0,1
crevice,0,1,0
crew,0,1,0
crew,0,0,1
crewel,0,1,0
crewelwork,0,1,0
crewman,0,1,0
crib,0,1,0
crib,0,0,1
cribbage,0,1,0
cribber,0,1,0
crick,0,1,0
crick,0,0,1
cricket,0,1,0
-cricket,0,0,1
cricketer,0,1,0
crier,0,1,0
crime,0,1,0
criminal,1,0,0
criminal,0,1,0
criminality,0,1,0
criminally,1,0,0
criminologist,0,1,0
criminology,0,1,0
crimp,0,1,0
crimp,0,0,1
crimson,1,0,0
crimson,0,1,0
crimson,0,0,1
cringe,0,1,0
cringe,0,0,1
crinkle,0,1,0
crinkle,0,0,1
crinkly,1,0,0
crinoline,0,1,0
cripple,0,1,0
cripple,0,0,1
crippler,0,1,0
crisis,0,1,0
crisp,1,0,0
crisp,0,1,0
crisp,0,0,1
crispiness,0,1,0
crisply,1,0,0
crispness,0,1,0
crispy,1,0,0
crisscross,1,0,0
crisscross,0,1,0
crisscross,0,0,1
criterion,0,1,0
critic,0,1,0
critical,1,0,0
critically,1,0,0
criticism,0,1,0
criticize,0,0,1
criticizer,0,1,0
critique,0,1,0
critique,0,0,1
critter,0,1,0
croak,0,1,0
croak,0,0,1
croaky,1,0,0
crochet,0,1,0
crochet,0,0,1
crocheter,0,1,0
crocheting,0,1,0
crock,0,1,0
-crock,0,0,1
crocked,1,0,0
crockery,0,1,0
crocodile,0,1,0
crocus,0,1,0
croissant,0,1,0
crone,0,1,0
crony,0,1,0
cronyism,0,1,0
crook,1,0,0
crook,0,1,0
crook,0,0,1
crooked,1,0,0
crookedly,1,0,0
crookedness,0,1,0
crookneck,0,1,0
croon,0,1,0
croon,0,0,1
crooner,0,1,0
crop,0,1,0
crop,0,0,1
cropland,0,1,0
cropper,0,1,0
croquet,0,1,0
-croquet,0,0,1
croquette,0,1,0
crosier,0,1,0
cross,1,0,0
cross,0,1,0
cross,0,0,1
crossbar,0,1,0
crossbeam,0,1,0
crossbones,0,1,0
crossbow,0,1,0
crossbowman,0,1,0
crossbred,1,0,0
-crossbred,0,1,0
crossbreed,0,1,0
crossbreed,0,0,1
crosscheck,0,1,0
crosscheck,0,0,1
crosscurrent,0,1,0
crosscut,1,0,0
crosscut,0,1,0
crosscut,0,0,1
crossfire,0,1,0
-crosshatch,0,1,0
crosshatch,0,0,1
crossing,0,1,0
crossly,1,0,0
crossness,0,1,0
crossover,1,0,0
crossover,0,1,0
crosspatch,0,1,0
crosspiece,0,1,0
crossroad,0,1,0
crosstown,1,0,0
-crosstown,0,1,0
crosswalk,0,1,0
crossways,1,0,0
crosswind,0,1,0
crosswise,1,0,0
crossword,0,1,0
crotch,0,1,0
crotchet,0,1,0
crotchety,1,0,0
crouch,0,1,0
crouch,0,0,1
croup,0,1,0
croupier,0,1,0
croupy,1,0,0
crouton,0,1,0
crow,0,1,0
crow,0,0,1
crowbar,0,1,0
-crowbar,0,0,1
crowd,0,1,0
crowd,0,0,1
+crowdfund,0,0,1
+crowdfunding,0,1,0
crowfoot,0,1,0
crown,0,1,0
crown,0,0,1
-crowning,0,1,0
crozier,0,1,0
crucial,1,0,0
crucially,1,0,0
crucible,0,1,0
crucifix,0,1,0
crucifixion,0,1,0
cruciform,1,0,0
cruciform,0,1,0
crucify,0,0,1
crud,0,1,0
-crud,0,0,1
cruddy,1,0,0
crude,1,0,0
crude,0,1,0
crudely,1,0,0
crudeness,0,1,0
crudites,0,1,0
crudity,0,1,0
cruel,1,0,0
cruelly,1,0,0
cruelness,0,1,0
cruelty,0,1,0
cruet,0,1,0
cruise,0,1,0
cruise,0,0,1
cruiser,0,1,0
cruller,0,1,0
crumb,0,1,0
crumb,0,0,1
crumble,0,1,0
crumble,0,0,1
crumbliness,0,1,0
crumbly,1,0,0
crumby,1,0,0
crumminess,0,1,0
crummy,1,0,0
-crummy,0,1,0
crumpet,0,1,0
crumple,0,1,0
crumple,0,0,1
crunch,0,1,0
crunch,0,0,1
crunchiness,0,1,0
crunchy,1,0,0
crupper,0,1,0
crusade,0,1,0
crusade,0,0,1
crusader,0,1,0
cruse,0,1,0
crush,0,1,0
crush,0,0,1
crusher,0,1,0
crust,0,1,0
crust,0,0,1
crustacean,1,0,0
crustacean,0,1,0
crustal,1,0,0
crustily,1,0,0
crustiness,0,1,0
crusty,1,0,0
crutch,0,1,0
-crutch,0,0,1
crux,0,1,0
cry,0,1,0
cry,0,0,1
crybaby,0,1,0
cryogenic,1,0,0
cryogenics,0,1,0
cryosurgery,0,1,0
crypt,0,1,0
cryptic,1,0,0
cryptically,1,0,0
cryptogram,0,1,0
cryptographer,0,1,0
cryptography,0,1,0
crystal,1,0,0
crystal,0,1,0
-crystal,0,0,1
crystalline,1,0,0
crystallization,0,1,0
crystallize,0,0,1
cub,0,1,0
-cub,0,0,1
cubbyhole,0,1,0
cube,0,1,0
cube,0,0,1
cuber,0,1,0
cubic,1,0,0
-cubic,0,1,0
cubical,1,0,0
cubicle,0,1,0
cubism,0,1,0
cubist,1,0,0
cubist,0,1,0
cubit,0,1,0
cuckold,0,1,0
cuckold,0,0,1
cuckoldry,0,1,0
cuckoo,1,0,0
cuckoo,0,1,0
-cuckoo,0,0,1
cucumber,0,1,0
cud,0,1,0
cuddle,0,1,0
cuddle,0,0,1
cuddly,1,0,0
cudgel,0,1,0
cudgel,0,0,1
cue,0,1,0
cue,0,0,1
cuff,0,1,0
cuff,0,0,1
cufflink,0,1,0
cuisine,0,1,0
culinary,1,0,0
cull,0,1,0
cull,0,0,1
cullender,0,1,0
culminate,0,0,1
culmination,0,1,0
culotte,0,1,0
culpability,0,1,0
culpable,1,0,0
culpably,1,0,0
culprit,0,1,0
cult,1,0,0
cult,0,1,0
cultism,0,1,0
cultist,0,1,0
cultivable,1,0,0
cultivatable,1,0,0
cultivate,0,0,1
cultivation,0,1,0
cultivator,0,1,0
cultural,1,0,0
culturally,1,0,0
culture,0,1,0
culture,0,0,1
culvert,0,1,0
cum,1,0,0
cum,0,1,0
cum,0,0,1
-cumber,0,1,0
cumber,0,0,1
cumbersome,1,0,0
cumbersomeness,0,1,0
cumbrous,1,0,0
cumin,0,1,0
cummerbund,0,1,0
cumquat,0,1,0
cumulative,1,0,0
cumulatively,1,0,0
cumulonimbus,0,1,0
cumulus,0,1,0
cuneiform,1,0,0
cuneiform,0,1,0
cunnilingus,0,1,0
cunning,1,0,0
cunning,0,1,0
cunningly,1,0,0
cunt,0,1,0
cup,0,1,0
cup,0,0,1
cupboard,0,1,0
cupcake,0,1,0
cupful,0,1,0
cupid,0,1,0
cupidity,0,1,0
cupola,0,1,0
cupolaed,1,0,0
cupric,1,0,0
cur,0,1,0
curability,0,1,0
curable,1,0,0
curacy,0,1,0
curare,0,1,0
curate,0,1,0
curate,0,0,1
curative,1,0,0
curative,0,1,0
curator,0,1,0
curatorial,1,0,0
curb,0,1,0
curb,0,0,1
curbing,0,1,0
curbstone,0,1,0
curd,0,1,0
-curd,0,0,1
curdle,0,0,1
cure,0,1,0
cure,0,0,1
curer,0,1,0
curettage,0,1,0
curfew,0,1,0
curia,0,1,0
curie,0,1,0
curio,0,1,0
curiosity,0,1,0
curious,1,0,0
curiously,1,0,0
curiousness,0,1,0
curium,0,1,0
curl,0,1,0
curl,0,0,1
curler,0,1,0
curlew,0,1,0
curlicue,0,1,0
curlicue,0,0,1
curliness,0,1,0
curling,0,1,0
curly,1,0,0
curlycue,0,1,0
curmudgeon,0,1,0
curmudgeonly,1,0,0
currant,0,1,0
currency,0,1,0
current,1,0,0
current,0,1,0
currently,1,0,0
curricular,1,0,0
curriculum,0,1,0
curry,0,1,0
curry,0,0,1
currycomb,0,1,0
currycomb,0,0,1
curse,0,1,0
curse,0,0,1
cursed,1,0,0
cursedly,1,0,0
cursive,1,0,0
cursive,0,1,0
cursively,1,0,0
cursor,0,1,0
cursorily,1,0,0
cursoriness,0,1,0
cursory,1,0,0
curt,1,0,0
curtail,0,0,1
curtailment,0,1,0
curtain,0,1,0
curtain,0,0,1
curtly,1,0,0
curtness,0,1,0
curtsey,0,1,0
curtsey,0,0,1
curtsy,0,1,0
curtsy,0,0,1
curvaceous,1,0,0
curvaceousness,0,1,0
curvacious,1,0,0
curvature,0,1,0
curve,0,1,0
curve,0,0,1
curvy,1,0,0
cushion,0,1,0
cushion,0,0,1
cushy,1,0,0
cusp,0,1,0
cuspid,0,1,0
cuspidor,0,1,0
cuss,0,1,0
cuss,0,0,1
custard,0,1,0
custodial,1,0,0
-custodial,0,1,0
custodian,0,1,0
custodianship,0,1,0
custody,0,1,0
custom,1,0,0
custom,0,1,0
customarily,1,0,0
customary,1,0,0
-customary,0,1,0
customer,0,1,0
customhouse,0,1,0
customization,0,1,0
customize,0,0,1
cut,1,0,0
cut,0,1,0
cut,0,0,1
cutaneous,1,0,0
cutaway,1,0,0
cutaway,0,1,0
cutback,0,1,0
cute,1,0,0
cutely,1,0,0
cuteness,0,1,0
cutesie,1,0,0
cutesy,1,0,0
cuticle,0,1,0
cutie,0,1,0
cutlas,0,1,0
cutlass,0,1,0
cutler,0,1,0
cutlery,0,1,0
cutlet,0,1,0
cutoff,1,0,0
cutoff,0,1,0
cutout,0,1,0
cutter,0,1,0
cutthroat,1,0,0
cutthroat,0,1,0
cutting,0,1,0
cuttingly,1,0,0
cuttlefish,0,1,0
cutup,0,1,0
cutworm,0,1,0
cyan,1,0,0
cyan,0,1,0
cyanide,0,1,0
-cyanide,0,0,1
+cyberbully,0,1,0
cybernetic,1,0,0
cybernetics,0,1,0
cyberpunk,0,1,0
+cybersex,0,1,0
cyberspace,0,1,0
cyborg,0,1,0
cyclamen,0,1,0
cycle,0,1,0
cycle,0,0,1
cyclic,1,0,0
cyclical,1,0,0
-cyclical,0,1,0
cyclically,1,0,0
cyclist,0,1,0
cyclometer,0,1,0
cyclone,0,1,0
cyclonic,1,0,0
cyclopaedia,0,1,0
cyclopedia,0,1,0
cyclops,0,1,0
cyclotron,0,1,0
cyder,0,1,0
cygnet,0,1,0
cylinder,0,1,0
-cylinder,0,0,1
cylindrical,1,0,0
cymbal,0,1,0
cymbalist,0,1,0
-cynic,1,0,0
cynic,0,1,0
cynical,1,0,0
cynically,1,0,0
cynicism,0,1,0
cynosure,0,1,0
cypher,0,1,0
cypher,0,0,1
cypress,0,1,0
cyst,0,1,0
cystic,1,0,0
cytologist,0,1,0
cytology,0,1,0
cytoplasm,0,1,0
cytoplasmic,1,0,0
cytosine,0,1,0
czar,0,1,0
czarina,0,1,0
czarist,1,0,0
czarist,0,1,0
dab,0,1,0
dab,0,0,1
dabber,0,1,0
dabble,0,0,1
dabbler,0,1,0
dace,0,1,0
dacha,0,1,0
dachshund,0,1,0
dactyl,0,1,0
dactylic,1,0,0
dactylic,0,1,0
dad,0,1,0
dadaism,0,1,0
dadaist,1,0,0
dadaist,0,1,0
daddy,0,1,0
dado,0,1,0
-dado,0,0,1
daemon,0,1,0
daemonic,1,0,0
daffiness,0,1,0
daffodil,0,1,0
daffy,1,0,0
daft,1,0,0
daftly,1,0,0
daftness,0,1,0
dagger,0,1,0
-dagger,0,0,1
daguerreotype,0,1,0
daguerreotype,0,0,1
dahlia,0,1,0
dailiness,0,1,0
daily,1,0,0
daily,0,1,0
daintily,1,0,0
daintiness,0,1,0
dainty,1,0,0
dainty,0,1,0
daiquiri,0,1,0
dairy,1,0,0
dairy,0,1,0
dairying,0,1,0
dairymaid,0,1,0
dairyman,0,1,0
dairywoman,0,1,0
dais,0,1,0
daisy,0,1,0
dale,0,1,0
dalliance,0,1,0
dallier,0,1,0
dally,0,0,1
dalmatian,0,1,0
dam,0,1,0
dam,0,0,1
damage,0,1,0
damage,0,0,1
damageable,1,0,0
damages,0,1,0
damask,1,0,0
damask,0,1,0
damask,0,0,1
dame,0,1,0
dammit,1,0,0
damn,1,0,0
damn,1,0,0
damn,0,1,0
damn,0,0,1
damnable,1,0,0
damnably,1,0,0
damnation,1,0,0
damnation,0,1,0
damndest,1,0,0
-damndest,0,1,0
damned,1,0,0
-damnedest,0,1,0
damp,1,0,0
damp,0,1,0
damp,0,0,1
dampen,0,0,1
dampener,0,1,0
damper,0,1,0
damply,1,0,0
dampness,0,1,0
damsel,0,1,0
damselfly,0,1,0
damson,0,1,0
dance,0,1,0
dance,0,0,1
dancer,0,1,0
dancing,0,1,0
dandelion,0,1,0
dander,0,1,0
dandify,0,0,1
dandle,0,0,1
dandruff,0,1,0
dandy,1,0,0
dandy,0,1,0
dang,1,0,0
dang,1,0,0
dang,0,0,1
danger,0,1,0
dangerous,1,0,0
dangerously,1,0,0
-dangle,0,1,0
dangle,0,0,1
dangler,0,1,0
danish,0,1,0
dank,1,0,0
dankly,1,0,0
dankness,0,1,0
danseuse,0,1,0
dapper,1,0,0
dapple,1,0,0
dapple,0,1,0
dapple,0,0,1
dare,0,1,0
dare,0,0,1
daredevil,1,0,0
daredevil,0,1,0
daredevilry,0,1,0
darer,0,1,0
daresay,0,0,1
daring,0,1,0
daringly,1,0,0
dark,1,0,0
dark,0,1,0
-dark,0,0,1
darken,0,0,1
darkener,0,1,0
darkly,1,0,0
darkness,0,1,0
darkroom,0,1,0
darling,1,0,0
darling,0,1,0
darn,1,0,0
darn,1,0,0
darn,0,1,0
darn,0,0,1
darned,1,0,0
darner,0,1,0
dart,0,1,0
dart,0,0,1
dartboard,0,1,0
darter,0,1,0
dash,0,1,0
dash,0,0,1
dashboard,0,1,0
dasher,0,1,0
dashiki,0,1,0
dashingly,1,0,0
-dastard,1,0,0
dastard,0,1,0
dastardliness,0,1,0
